size_kb,@timestamp,cluster
-0.6570011977643412,0.9780221128861845,1
-0.9705189081814117,-0.5337226287881274,2
-0.4638290563873072,-1.3850111578789843,2
-1.9959890848193413,-0.4459443247802795,2
-0.4124928068442995,-1.0741507788505762,2
-0.4638290563873072,-0.15063092714550358,2
-0.9705189081814117,-0.17036213818673387,2
-0.9705189081814117,-1.1262450409526508,2
-0.4124928068442995,-0.09702020524673631,2
-0.4638290563873072,-1.1087074106315584,2
-1.9959890848193413,-0.2877549383741476,2
-0.4124928068442995,-1.5993950013606564,2
-0.4638290563873072,-1.476937103329945,2
-0.4638290563873072,-0.16958246707398417,2
-0.4638290563873072,-0.6402348404052267,2
-1.9959890848193413,0.06807837186414274,2
-0.9705189081814117,-1.4777516632380578,2
-0.9705189081814117,-0.5545172629800432,2
-0.9705189081814117,-1.3705488480338146,2
-0.9705189081814117,-0.8519178828586269,2
-0.9705189081814117,-0.056404741709907384,2
-0.9705189081814117,-1.2124823577553367,2
-0.9705189081814117,-1.5055321035483393,2
-1.9959890848193413,-0.4258817361853877,2
-1.9959890848193413,-0.24546435230646477,2
-1.1032207365351834,-0.5337226287881274,2
-1.0778501551779316,-1.3850111578789843,2
-0.5353213729280528,-0.4459443247802795,2
0.5384364867049334,-1.4777516632380578,2
-0.9705189081814117,-1.3705488480338146,2
-0.4638290563873072,-0.056404741709907384,2
0.3822216286649677,-1.2124823577553367,2
0.30980330707358417,-1.2255745267513203,2
-0.7561333658016427,-1.3850111578789843,2
-1.2309578236385161,-1.0741507788505762,2
-0.5506568100043219,-1.1262450409526508,2
-0.5699721622477609,-1.5993950013606564,2
-0.8603305544262292,-1.476937103329945,2
-0.8963405281476047,-0.16958246707398417,2
-1.108342217244383,-0.6098472535736127,2
-0.7816760157670476,-1.2124823577553367,2
-0.6977401635658078,-0.24546435230646477,2
